complaint_id,complaint_officer_number,officer_days_on_force_at_incident,allegation_record_identity,fado_type,allegation,victim_age_range_at_incident,victim_gender,victim_race_legacy,investigator_recommendation,ccrb_allegation_disposition,tax_id,officer_rank_at_incident,officer_command_at_incident,victim_race_ethnicity,nypd_allegation_disposition,officer_years_on_force_at_incident
202401437,2,0,1263367,Abuse of Authority,Refusal to provide shield number,29 < Age <= 34,Male/Man,Unknown,Closed - Pending Litigation,Closed - Pending Litigation,0,Unknown,Unknown,Black and/or African American (R),Unknown,0.0
201311308,3,3547,864788,Abuse of Authority,Refusal to provide name/shield number,49 < Age <= 54,Male/Man,White,Unsubstantiated,Unsubstantiated,934144.0,Police Officer,123 PCT,Unknown,Unknown,9.72
201607599,7,2789,972874,Force,Physical force,24 < Age <= 29,Male/Man,Black,Exonerated,Exonerated,948132.0,Sergeant,067 PCT,Unknown,Unknown,7.64
200703925,1,0,497137,Discourtesy,Word,0,Male/Man,Unknown,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
201001252,1,2031,676603,Discourtesy,Word,54 < Age <= 59,Male/Man,Asian,Unsubstantiated,Unsubstantiated,935312.0,Police Officer,109 PCT,Unknown,Unknown,5.56
202310215,1,1828,1292570,Abuse of Authority,Unlawful Summons,17 < Age <= 20,Male/Man,Unknown,Substantiated,Substantiated (Charges),966698.0,Police Officer,046 PCT,Black and/or African American (R),APU - Decision Pending,5.01
201800618,1,0,1013538,Abuse of Authority,Entry of Premises,0,Unknown,Unknown,Exonerated,Exonerated,0,Unknown,Unknown,Unknown,Unknown,0.0
200712351,1,0,522926,Abuse of Authority,Threat of arrest,20 < Age <= 24,Male/Man,Black,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
202511131,1,547,1337229,Force,Pepper spray,29 < Age <= 34,Male/Man,Unknown,Complainant Unavailable,Complainant Unavailable,979139.0,Police Officer,084 PCT,Black and/or African American (R),Unknown,1.5
202410325,2,6662,1338799,Force,Physical force,20 < Age <= 24,Male/Man,Unknown,Unable to Determine,Unable to Determine,941496.0,Police Officer,CRC CANINE,Decline to Answer (NA),Unknown,18.25
201904639,3,1960,1087729,Discourtesy,Word,20 < Age <= 24,Male/Man,Unknown,Miscellaneous - Subject Resigned,Miscellaneous - Subject Resigned,956232.0,Police Officer,105 PCT,Unknown,Unknown,5.37
200710207,6,7282,551577,Force,Physical force,29 < Age <= 34,Male/Man,Black,Exonerated,Exonerated,893523.0,Sergeant,071 PCT,Unknown,Unknown,19.95
202101486,1,1332,1173396,Abuse of Authority,Search (of person),0,Unknown,Unknown,Exonerated,Exonerated,964254.0,Police Officer,042 PCT,Unknown,Unknown,3.65
200716677,1,0,536272,Abuse of Authority,Search (of person),20 < Age <= 24,Male/Man,Black,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
202408008,1,6059,1327003,Abuse of Authority,Vehicle stop,24 < Age <= 29,Male/Man,Unknown,Within NYPD Guidelines,Within NYPD Guidelines,945472.0,Detective,INT FIO PRG,Black and/or African American (R),Unknown,16.6
201604257,2,1400,959769,Discourtesy,Word,24 < Age <= 29,Female/Woman,Black,Unsubstantiated,Unsubstantiated,952766.0,Police Officer,071 PCT,Unknown,Unknown,3.84
200409852,1,1189,371985,Abuse of Authority,Threat of summons,29 < Age <= 34,Male/Man,Hispanic,Unsubstantiated,Unsubstantiated,928766.0,Police Officer,072 PCT,Unknown,Unknown,3.26
200815284,1,0,595383,Abuse of Authority,Strip-searched,17 < Age <= 20,Male/Man,Hispanic,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
202208026,5,1314,1258288,Untruthful Statement,False official statement,0,Unknown,Unknown,Substantiated,Substantiated (Charges),967592.0,Police Officer,052 PCT,Unknown,APU Command Discipline B,3.6
202204509,1,0,1184578,Abuse of Authority,Stop,0,Female/Woman,Unknown,Complainant Unavailable,Complainant Unavailable,0,Unknown,Unknown,Unknown,Unknown,0.0
202308721,3,2801,1259067,Force,Other,34 < Age <= 39,Male/Man,Unknown,Within NYPD Guidelines,Within NYPD Guidelines,960500.0,Police Officer,ESS 06,Other Hispanic/Latino (E),Unknown,7.67
200204038,3,5438,321252,Abuse of Authority,Strip-searched,14 < Age <= 17,Male/Man,Unknown,Substantiated,Substantiated (Charges),893267.0,Sergeant,ND EH I,Unknown,Charge Dismissed - DCT,14.9
202104649,1,0,1136632,Abuse of Authority,Refusal to provide shield number,34 < Age <= 39,Male/Man,Hispanic,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
200919640,1,0,678156,Abuse of Authority,Refusal to obtain medical treatment,0,Female/Woman,Unknown,Complainant Unavailable,Complainant Unavailable,0,Unknown,083 PCT,Unknown,Unknown,0.0
200201666,5,6636,293826,Force,Police shield,44 < Age <= 49,Male/Man,Black,Unsubstantiated,Unsubstantiated,882468.0,Detective,NARCBBN,Unknown,Unknown,18.18
200410111,1,0,372800,Abuse of Authority,Threat of arrest,29 < Age <= 34,Male/Man,Asian,Complaint Withdrawn,Complaint Withdrawn,0,Unknown,Unknown,Unknown,Unknown,0.0
200804113,1,0,561602,Force,Physical force,0,Female/Woman,Unknown,Alleged Victim Unavailable,Alleged Victim Unavailable,0,Unknown,Unknown,Unknown,Unknown,0.0
200711951,1,0,523660,Abuse of Authority,Refusal to provide name/shield number,24 < Age <= 29,Female/Woman,Black,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
201904831,2,2396,1077499,Force,Physical force,49 < Age <= 54,Female/Woman,Black,Exonerated,Exonerated,952894.0,Police Officer,TB DT23,Unknown,Unknown,6.56
200409961,1,416,372443,Abuse of Authority,Retaliatory summons,39 < Age <= 44,Female/Woman,Black,Exonerated,Exonerated,932152.0,Police Officer,069 PCT,Unknown,Unknown,1.14
200001771,5,0,267791,Abuse of Authority,Other,0,Unknown,Unknown,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
201608267,1,0,965269,Force,Physical force,0,Unknown,Unknown,Victim Unidentified,Victim Unidentified,0,Unknown,Unknown,Unknown,Unknown,0.0
200900340,1,0,607534,Force,Physical force,0,Unknown,Unknown,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
201301566,5,0,835868,Force,Chokehold,17 < Age <= 20,Male/Man,Black,Officer(s) Unidentified,Officer(s) Unidentified,0,Unknown,Unknown,Unknown,Unknown,0.0
201410941,2,4498,922599,Force,Nightstick as club (incl asp & baton),14 < Age <= 17,Unknown,Black,Unsubstantiated,Unsubstantiated,929659.0,Police Officer,TB DT33,Unknown,Unknown,12.32
202404530,1,6310,1290388,Discourtesy,Word,29 < Age <= 34,Male/Man,Unknown,Within NYPD Guidelines,Within NYPD Guidelines,944130.0,Police Officer,TD 3,Decline to Answer (NA),Unknown,17.29
201212803,2,3015,844382,Abuse of Authority,Stop,20 < Age <= 24,Male/Man,Black,Unsubstantiated,Unsubstantiated,935040.0,Police Officer,081 PCT,Unknown,Unknown,8.26
201208138,1,2176,789424,Abuse of Authority,Refusal to provide name/shield number,24 < Age <= 29,Female/Woman,Black,Unsubstantiated,Unsubstantiated,941882.0,Police Officer,081 PCT,Unknown,Unknown,5.96
202301862,1,845,1214838,Abuse of Authority,Threat of arrest,34 < Age <= 39,Male/Man,Unknown,Within NYPD Guidelines,Within NYPD Guidelines,969914.0,Police Officer,033 PCT,Other Hispanic/Latino (E),Unknown,2.32
200906303,1,3122,672078,Abuse of Authority,Threat of arrest,24 < Age <= 29,Male/Man,Black,Unsubstantiated,Unsubstantiated,926732.0,Police Officer,073 PCT,Unknown,Unknown,8.55
200906559,1,5049,651934,Abuse of Authority,Threat of arrest,34 < Age <= 39,Female/Woman,Black,Unsubstantiated,Unsubstantiated,916336.0,Sergeant,PSA 2,Unknown,Unknown,13.83
200514323,4,4471,458047,Force,Physical force,34 < Age <= 39,Female/Woman,Hispanic,Exonerated,Exonerated,903565.0,Detective,WARRSEC,Unknown,Unknown,12.25
201406597,1,0,884256,Abuse of Authority,Refusal to show search warrant,54 < Age <= 59,Female/Woman,Black,Complaint Withdrawn,Complaint Withdrawn,0,Unknown,Unknown,Unknown,Unknown,0.0
200709375,4,2678,548407,Force,Physical force,24 < Age <= 29,Male/Man,Hispanic,Exonerated,Exonerated,924841.0,Sergeant,060 PCT,Unknown,Unknown,7.34
200102470,1,6998,273454,Abuse of Authority,Question and/or stop,39 < Age <= 44,Male/Man,White,Exonerated,Exonerated,912689.0,Sergeant,NARCBSI,Unknown,Unknown,19.17
201703634,1,2497,986523,Abuse of Authority,Vehicle stop,39 < Age <= 44,Male/Man,Black,Exonerated,Exonerated,948986.0,Police Officer,SRG 2,Unknown,Unknown,6.84
201205064,1,0,788719,Discourtesy,Action,39 < Age <= 44,Female/Woman,Black,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
201802660,5,0,1043953,Abuse of Authority,Interference with recording,34 < Age <= 39,Female/Woman,Refused,Officer(s) Unidentified,Officer(s) Unidentified,0,Unknown,Unknown,Unknown,Unknown,0.0
200007558,1,2101,256012,Abuse of Authority,Retaliatory arrest,20 < Age <= 24,Male/Man,White,Substantiated,Substantiated (Charges),914723.0,Police Officer,PSA 1,Unknown,Unknown,5.76
201003172,2,0,688897,Force,Pepper spray,29 < Age <= 34,Female/Woman,Black,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,071 PCT,Unknown,Unknown,0.0
202303517,1,1876,1266389,Abuse of Authority,Frisk,20 < Age <= 24,Male/Man,Unknown,Substantiated,Within NYPD Guidelines,964415.0,Police Officer,044 PCT,Black and/or African American (R),Unknown,5.14
200508220,1,3667,407413,Force,Physical force,14 < Age <= 17,Female/Woman,Unknown,Complainant Uncooperative,Complainant Uncooperative,916918.0,Police Officer,081 PCT,Unknown,Unknown,10.05
201001967,1,0,679398,Force,Physical force,29 < Age <= 34,Male/Man,Unknown,Alleged Victim Uncooperative,Alleged Victim Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
200809779,1,0,581145,Abuse of Authority,Threat of force (verbal or physical),0,Male/Man,Unknown,Alleged Victim Uncooperative,Alleged Victim Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
201115830,1,0,769065,Force,Nightstick as club (incl asp & baton),24 < Age <= 29,Male/Man,Hispanic,Unfounded,Unfounded,0,Unknown,Unknown,Unknown,Unknown,0.0
200514249,2,319,430549,Force,Handcuffs too tight,0,Female/Woman,Black,Alleged Victim Uncooperative,Alleged Victim Uncooperative,937780.0,Police Officer,PSA 5,Unknown,Unknown,0.87
202103034,1,1680,1128733,Discourtesy,Word,29 < Age <= 34,Unknown,Unknown,Unsubstantiated,Unsubstantiated,962447.0,Police Officer,081 PCT,Unknown,Unknown,4.6
200814575,1,0,593577,Abuse of Authority,Stop,0,Female/Woman,Unknown,Alleged Victim Uncooperative,Alleged Victim Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
200201576,2,1785,313399,Abuse of Authority,Premises entered and/or searched,0,Unknown,Unknown,Exonerated,Exonerated,919847.0,Detective,006 PCT,Unknown,Unknown,4.89
201501318,2,0,909271,Abuse of Authority,Refusal to process civilian complaint,34 < Age <= 39,Male/Man,Black,Complaint Withdrawn,Complaint Withdrawn,0,Unknown,032 PCT,Unknown,Unknown,0.0
200204002,1,0,294587,Discourtesy,Word,24 < Age <= 29,Female/Woman,Black,Unfounded,Unfounded,0,Unknown,Pct,Unknown,Unknown,0.0
201900374,2,3104,1043721,Abuse of Authority,Forcible Removal to Hospital,49 < Age <= 54,Female/Woman,Unknown,Complainant Uncooperative,Complainant Uncooperative,948619.0,Police Officer,044 PCT,Unknown,Unknown,8.5
202302498,4,7207,1271496,Abuse of Authority,Improper use of body-worn camera,49 < Age <= 54,Female/Woman,Unknown,Substantiated,Substantiated (Command Discipline A),932190.0,Lieutenant,067 PCT,Unknown,APU - Decision Pending,19.75
201015825,1,2137,721194,Discourtesy,Word,24 < Age <= 29,Male/Man,White,Unsubstantiated,Unsubstantiated,937615.0,Police Officer,061 PCT,Unknown,Unknown,5.85
200513472,2,0,433454,Force,Physical force,24 < Age <= 29,Male/Man,Hispanic,Alleged Victim Uncooperative,Alleged Victim Uncooperative,0,Unknown,PBBN AC,Unknown,Unknown,0.0
201801254,1,0,1011058,Abuse of Authority,Vehicle search,29 < Age <= 34,Male/Man,Hispanic,Complaint Withdrawn,Complaint Withdrawn,0,Unknown,Unknown,Unknown,Unknown,0.0
202304830,1,2311,1263471,Offensive Language,Other,34 < Age <= 39,Male/Man,Unknown,Unable to Determine,Unable to Determine,963047.0,Police Officer,105 PCT,American Indian/Alaska Native (R),Unknown,6.33
201402168,2,0,876767,Force,Physical force,20 < Age <= 24,Male/Man,Unknown,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
200205410,2,7499,301056,Force,Physical force,54 < Age <= 59,Male/Man,Hispanic,Miscellaneous - Subject Retired,Miscellaneous - Subject Retired,878494.0,Lieutenant,060 PCT,Unknown,Unknown,20.55
200603476,1,0,440348,Abuse of Authority,Vehicle stop,0,Unknown,Unknown,Complainant Unavailable,Complainant Unavailable,0,Unknown,Unknown,Unknown,Unknown,0.0
201604258,1,4696,953249,Discourtesy,Word,24 < Age <= 29,Female/Woman,Other Race,Complainant Uncooperative,Complainant Uncooperative,933460.0,Police Officer,073 PCT,Unknown,Unknown,12.87
200401143,1,0,346236,Abuse of Authority,Question and/or stop,0,Male/Man,Unknown,Alleged Victim Unavailable,Alleged Victim Unavailable,0,Unknown,Unknown,Unknown,Unknown,0.0
201609441,2,841,971369,Abuse of Authority,Vehicle search,24 < Age <= 29,Male/Man,Black,Complainant Uncooperative,Complainant Uncooperative,957096.0,Police Officer,047 PCT,Unknown,Unknown,2.3
200410736,1,3008,377787,Abuse of Authority,Retaliatory summons,20 < Age <= 24,Male/Man,Asian,Exonerated,Exonerated,918041.0,Sergeant,050 PCT,Unknown,Unknown,8.24
200709166,1,0,520279,Abuse of Authority,Stop,0,Male/Man,Unknown,Complainant Unavailable,Complainant Unavailable,0,Unknown,Unknown,Unknown,Unknown,0.0
202310634,1,4123,1251490,Force,Physical force,24 < Age <= 29,Male/Man,Unknown,Closed - Pending Litigation,Closed - Pending Litigation,953001.0,Sergeant,PSA 2,Black and/or African American (R),Unknown,11.3
200809608,2,1629,649765,Discourtesy,Word,44 < Age <= 49,Female/Woman,Hispanic,Unsubstantiated,Unsubstantiated,933782.0,Police Officer,060 PCT,Unknown,Unknown,4.46
202511356,1,262,1337894,Force,Physical force,24 < Age <= 29,Male/Man,Unknown,Closed - Pending Litigation,Closed - Pending Litigation,981987.0,Police Officer,075 PCT FTU,Other Hispanic/Latino (E),Unknown,0.72
200614462,1,0,474210,Abuse of Authority,Premises entered and/or searched,0,Unknown,Unknown,Complaint Withdrawn,Complaint Withdrawn,0,Unknown,Unknown,Unknown,Unknown,0.0
201214735,2,0,809847,Abuse of Authority,Threat of arrest,0,Female/Woman,Unknown,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
201900460,1,0,1044038,Abuse of Authority,Threat of arrest,49 < Age <= 54,Male/Man,Unknown,Complainant Unavailable,Complainant Unavailable,0,Unknown,Unknown,Unknown,Unknown,0.0
201900117,1,0,1047004,Abuse of Authority,Search (of person),29 < Age <= 34,Female/Woman,Refused,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
202300298,3,3654,1235175,Abuse of Authority,Refusal to provide name,29 < Age <= 34,Unknown,Unknown,Unfounded,Unfounded,953617.0,Sergeant,072 PCT,Decline to Answer (NA),Unknown,10.01
200514571,1,888,425877,Discourtesy,Demeanor/tone,49 < Age <= 54,Female/Woman,Black,Complaint Withdrawn,Complaint Withdrawn,932384.0,Police Officer,028 PCT,Unknown,Unknown,2.43
200401738,1,0,348004,Force,Physical force,0,Unknown,Unknown,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
202107551,3,5268,1177158,Abuse of Authority,Forcible Removal to Hospital,39 < Age <= 44,Female/Woman,Black,Exonerated,Within NYPD Guidelines,944705.0,Sergeant,121 PCT,Unknown,Unknown,14.43
200616937,1,0,483540,Force,Chokehold,54 < Age <= 59,Male/Man,Black,Officer(s) Unidentified,Officer(s) Unidentified,0,Unknown,Unknown,Unknown,Unknown,0.0
202409436,2,2633,1307853,Abuse of Authority,Other,29 < Age <= 34,Male/Man,Unknown,Unable to Determine,Unable to Determine,964169.0,Sergeant,049 PCT,Unknown,Unknown,7.21
200511228,1,0,418625,Abuse of Authority,Refusal to provide name/shield number,49 < Age <= 54,Male/Man,White,Unfounded,Unfounded,0,Unknown,Unknown,Unknown,Unknown,0.0
200506056,1,5272,401086,Discourtesy,Word,0,Female/Woman,Unknown,Complainant Uncooperative,Complainant Uncooperative,897178.0,Police Officer,043 PCT,Unknown,Unknown,14.44
200201637,1,2934,287466,Discourtesy,Word,17 < Age <= 20,Male/Man,White,Complaint Withdrawn,Complaint Withdrawn,906001.0,Police Officer,M E L D,Unknown,Unknown,8.04
201906625,3,8138,1136040,Abuse of Authority,Threat of arrest,14 < Age <= 17,Female/Woman,Black,Unsubstantiated,Unsubstantiated,919281.0,Lieutenant,073 PCT,Unknown,Unknown,22.3
201608360,3,6295,977529,Abuse of Authority,Threat of arrest,29 < Age <= 34,Male/Man,Black,Unsubstantiated,Unsubstantiated,923843.0,Detective,NARCBMN,Unknown,Unknown,17.25
200201800,2,5912,313018,Abuse of Authority,Question and/or stop,34 < Age <= 39,Male/Man,White,Unsubstantiated,Unsubstantiated,888702.0,Detective,106 DET,Unknown,Unknown,16.2
202206290,2,0,1203422,Discourtesy,Word,34 < Age <= 39,Female/Woman,Hispanic,Unfounded,Unfounded,0,Unknown,Unknown,Unknown,Unknown,0.0
202307904,3,1006,1277086,Abuse of Authority,Refusal to provide shield number,20 < Age <= 24,Female/Woman,Unknown,Unfounded,Unfounded,970356.0,Police Officer,MN SU CRT,Black and/or African American (R); Decline to Answer (NA),Unknown,2.76
200917304,3,0,669070,Discourtesy,Word,24 < Age <= 29,Female/Woman,Black,Alleged Victim Uncooperative,Alleged Victim Uncooperative,0,Unknown,043 PCT,Unknown,Unknown,0.0
202309533,1,7032,1263225,Abuse of Authority,Entry of Premises,39 < Age <= 44,Male/Man,Unknown,Within NYPD Guidelines,Within NYPD Guidelines,934806.0,Police Officer,111 PCT,Unknown,Unknown,19.27
202007128,2,0,1111145,Force,Pepper spray,34 < Age <= 39,Male/Man,Black,Closed - Pending Litigation,Closed - Pending Litigation,0,Unknown,Unknown,Unknown,Unknown,0.0
201909278,2,0,1123944,Abuse of Authority,Refusal to provide shield number,17 < Age <= 20,Male/Man,Hispanic,Officer(s) Unidentified,Officer(s) Unidentified,0,Unknown,Unknown,Unknown,Unknown,0.0
200602952,2,4390,461620,Abuse of Authority,Search (of person),49 < Age <= 54,Male/Man,Black,Unsubstantiated,Unsubstantiated,907150.0,Sergeant,NARCBBS,Unknown,Unknown,12.03
200811867,2,390,584832,Force,Pepper spray,17 < Age <= 20,Female/Woman,Black,Complaint Withdrawn,Complaint Withdrawn,944727.0,Police Officer,HBK IRT,Unknown,Unknown,1.07
200806463,1,0,567806,Abuse of Authority,Gun Drawn,0,Unknown,Unknown,Complainant Unavailable,Complainant Unavailable,0,Unknown,Unknown,Unknown,Unknown,0.0
201309314,2,2091,858216,Force,Physical force,20 < Age <= 24,Female/Woman,Black,Exonerated,Exonerated,945712.0,Police Officer,067 PCT,Unknown,Unknown,5.73
202403847,1,4114,1272473,Force,Physical force,20 < Age <= 24,Unknown,Unknown,Within NYPD Guidelines,Within NYPD Guidelines,954139.0,Police Officer,040 PCT,Black and/or African American (R),Unknown,11.27
200503285,1,4044,393454,Discourtesy,Action,49 < Age <= 54,Female/Woman,White,Complaint Withdrawn,Complaint Withdrawn,906495.0,Police Officer,123 PCT,Unknown,Unknown,11.08
201306533,2,0,843066,Abuse of Authority,Threat of force (verbal or physical),17 < Age <= 20,Male/Man,Hispanic,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
201209918,1,0,794850,Abuse of Authority,Threat of arrest,0,Male/Man,Hispanic,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,040 PCT,Unknown,Unknown,0.0
200106477,2,1081,280107,Force,Physical force,14 < Age <= 17,Male/Man,Black,Exonerated,Exonerated,922056.0,Police Officer,063 PCT,Unknown,Unknown,2.96
202008339,2,1977,1117541,Abuse of Authority,Search of Premises,0,Unknown,Unknown,Substantiated,Substantiated (Formalized Training),959050.0,Police Officer,009 PCT,Unknown,Unknown,5.42
201706737,2,0,1010145,Force,Physical force,34 < Age <= 39,Male/Man,Hispanic,Exonerated,Exonerated,0,Unknown,071 PCT,Unknown,Unknown,0.0
202508233,1,880,1328516,Abuse of Authority,Threat to damage/seize property,0,Male/Man,Unknown,SRAD Closure,SRAD Closure,976426.0,Police Officer,106 PCT,Unknown,Unknown,2.41
200903829,2,1340,664844,Abuse of Authority,Refusal to provide name/shield number,0,Unknown,Unknown,Victim Unidentified,Victim Unidentified,938777.0,Police Officer,NAR DIV,Unknown,Unknown,3.67
